"Salary_Cap_Perc","pts","rookie_contract","drb","age","bird_rights","g","tov","US_Player","ft_pct","stl","ast","blk","ts_pct","pos_PG","fta","ws","vorp","orb","orb_pct","ast_pct","blk_pct","pos_PF"
0.020533333,5.6,0,2.2,24,0,67,1.1,0,0.772,0.6,1.4,0.7,0.51,0,1.5,1.6,0.4,0.6,3.5,11.2,2.6,0
0.035844085,10.6,0,2.7,25,0,77,1.5,1,0.85,0.8,2.5,0.4,0.551,0,2.7,4.8,1.3,0.4,1.8,15.7,1,0
0.047047333,9.6,0,2.2,26,0,68,1.6,1,0.763,0.8,2.3,0.3,0.517,0,2.4,2.6,0.4,0.3,1.2,14.5,0.8,0
0.058341959,6.5,0,1.5,27,0,63,1.1,1,0.833,0.8,1.7,0.3,0.501,0,1.8,1.2,0.1,0.4,2.1,12.8,0.9,0
0.010608913,7.3,0,2,29,0,52,1.3,1,0.815,1,3.6,0.2,0.536,0,1.6,1.6,-0.3,0.4,1.7,19.1,0.5,0
0.011684343,2.1,0,0.5,21,0,15,0.3,1,0.5,0.3,0.9,0,0.401,1,0.1,0.1,-0.1,0.1,1.3,22.5,0,0
0.012125375,2,0,0.7,22,0,47,0.4,1,0.81,0.3,0.8,0.1,0.422,0,0.4,0.4,0,0.2,3.1,15.5,0.7,0
0.017147239,5.7,1,1.7,22,0,77,1,1,0.781,0.6,1.8,0.3,0.502,1,1.9,2.1,0.1,0.4,2.9,16.6,1.2,0
0.025350522,10.4,1,1.7,21,0,81,1.5,1,0.805,0.5,1,0.3,0.521,0,2,1.6,-0.2,0.8,4.5,8.5,1,0
0.025902571,5.1,1,1.7,22,0,30,1.1,1,0.829,0.3,1,0.1,0.453,0,1.4,-0.4,-0.2,0.4,4.1,12.5,0.9,0
0.014569819,5.2,0,1.1,23,0,38,0.9,1,0.844,0.3,0.4,0.1,0.513,0,0.8,0,-0.3,0.4,4.3,6.9,1,0
0.037667039,11.1,1,3.8,22,0,70,2.3,1,0.661,1.7,2,1.3,0.51,0,4.1,2.4,1.2,1.7,6,10.4,3.2,0
0.101010101,15.2,0,5.3,23,0,55,1.8,1,0.614,2.5,1.7,2.1,0.578,0,5.6,6.4,3.2,2.2,7.1,8.8,4.7,0
0.103980427,18.1,0,5.2,24,0,72,2.2,1,0.691,2,2.6,1,0.568,0,6.2,7.7,3.7,2,6.2,12.5,2,0
0.170771167,19.4,0,5.1,25,0,62,2.9,1,0.731,2.1,3.5,0.9,0.547,0,6.9,4.6,2.5,0.9,2.8,15.9,1.9,1
0.161895024,16.6,0,6.2,26,0,71,2.1,1,0.804,1.7,2.7,0.9,0.585,0,6.4,9.5,3.7,1.6,5.2,12.4,2.1,0
0.214032368,25.5,0,3.7,23,0,80,3,1,0.814,1.7,5.1,0.3,0.565,1,8,11.5,5.2,1,2.8,22.9,0.5,0
0.20884163,28.4,0,3.7,25,0,74,3.2,1,0.844,1.9,6,0.2,0.565,1,9.7,10.8,5,0.8,2.3,27.2,0.3,0
0.214819342,19.4,0,3.5,26,0,13,3.8,1,0.771,1.8,5.1,0.1,0.529,1,7.4,0.6,0.5,0.5,1.6,27.4,0.2,0
0.249718234,13,0,4,27,0,2,0.5,1,0.75,0,10,0.5,0.433,1,8,0.2,0,0.5,1.8,47.8,1.3,0
0.007678645,4.5,1,1.6,22,0,69,0.9,1,0.66,0.4,0.4,0.3,0.545,0,2.2,2.5,-0.2,1.4,12.8,4.6,1.7,0
0.028970688,4.5,1,1.3,22,0,55,1.3,0,0.769,0.5,2,0.1,0.487,1,1.2,0.1,-0.4,0.6,5.5,20.8,0.3,0
0.091178482,8.8,0,1.9,27,0,81,1.1,0,0.81,0.6,1.7,0.1,0.516,0,1.7,1.8,0.1,0.3,1.8,15.2,0.6,0
0.080808081,10.6,0,1.5,28,0,37,1.7,0,0.754,0.4,1.7,0.1,0.482,0,1.5,-0.2,-0.9,0.4,1.9,12.8,0.3,0
0.075279947,7.8,0,1.7,29,0,61,1,0,0.816,0.5,1,0.1,0.566,0,1.4,1.9,0.2,0.4,2.5,8.5,0.3,0
0.071903649,5.8,0,1.4,30,0,56,0.9,0,0.885,0.4,1.1,0.1,0.518,0,0.5,0.5,-0.3,0.3,2.4,11,0.4,0
0.024172121,4.1,1,1.5,23,0,68,0.8,1,0.661,0.2,0.4,0.3,0.499,0,1.7,0.8,-0.5,0.6,7.3,7.5,2.3,1
0.024735574,11.4,1,3.1,25,0,75,1.1,1,0.704,0.5,0.7,0.4,0.555,0,3.5,3.3,0,1.6,7.8,5.2,1.2,1
0.036112849,11.6,1,3.4,26,0,82,1.2,1,0.711,0.6,0.8,0.5,0.554,0,4.6,4.7,0.7,1.6,7.7,5.9,1.6,1
0.026793132,2.5,0,1.6,23,0,19,0.5,0,0.6,0.1,0.4,0.6,0.543,0,1.6,0.4,0.1,0.8,16.1,11.1,8.1,0
0.111762024,14,0,2.6,25,0,67,1.8,0,0.836,0.6,2.3,0.3,0.532,0,3.4,3.4,1.2,0.9,4,14.9,0.7,0
0.108955556,14.9,0,3.4,26,0,78,1.7,0,0.861,0.9,2.8,0.3,0.578,0,3.8,7.6,2.5,0.9,3.4,14.3,0.6,0
0.116976823,16.8,0,4.7,29,0,77,2.6,0,0.807,0.8,4.9,0.2,0.541,0,5.1,7.3,2.4,0.6,1.8,22.5,0.5,0
0.00923848,3,1,0.7,21,0,29,0.6,1,0.696,0.2,0.4,0.1,0.646,0,0.8,0.5,-0.1,0.3,4.7,9.9,0.7,0
0.034157829,2.7,1,1.5,23,0,65,0.9,1,0.629,0.2,0.4,0.5,0.498,0,1.1,0.5,-0.7,1,10.1,4.4,3.6,0
0.034642127,4.8,1,1.6,24,0,70,1.1,1,0.633,0.4,0.4,0.6,0.585,0,1.4,1.5,-0.5,1.2,9,4.4,3.5,0
0.016875067,3.5,1,0.8,21,0,6,0.3,0,1,0,0.2,0.7,0.658,0,1.5,0.2,0,0,0,9,13.2,0
0.040164848,7,0,1.9,22,0,69,1.1,1,0.81,0.2,0.4,0.4,0.596,0,2.4,2.6,0,1.4,10,4.9,2.2,1
0.040222076,6.2,0,2.2,23,0,59,1.1,1,0.8,0.1,0.4,0.4,0.559,0,2.4,1.5,-0.3,1.3,11,5.7,2.6,1
0.041099407,5.6,0,1.6,24,0,30,0.7,1,0.851,0.2,0.3,0.1,0.543,0,1.6,0.7,-0.1,1.3,13.3,5.7,0.7,1
0.04963911,4.1,0,1,25,0,29,0.4,1,0.755,0.1,0.1,0.1,0.611,0,1.8,0.7,0.1,0.9,14.4,2.7,1.1,1
0.01401244,8.4,0,2.5,29,0,75,1,1,0.742,0.9,1.5,0.2,0.569,0,1.2,3.9,1.2,1.3,5.4,8.6,0.6,0
0.018404908,4.3,0,2.4,31,0,67,0.6,1,0.609,0.5,0.8,0.2,0.47,0,0.7,1.3,0.1,0.4,3.3,7.9,0.9,0
0.007767347,2.4,0,0.5,22,0,33,0.4,0,0.667,0,0.7,0,0.44,1,0.7,0.1,-0.2,0.2,4.5,20.4,0.4,0
0.025562372,7.8,0,1.8,24,0,79,1.3,0,0.753,0.5,3.4,0.1,0.516,0,1.2,2.2,0.2,0.5,2.6,26.4,0.2,0
0.022656442,4,0,1.8,20,0,62,0.7,1,0.672,0.2,0.1,0.5,0.548,0,1.1,1.5,-0.2,0.8,9.1,2.1,3.4,0
0.035018726,6,1,1,22,0,42,0.5,1,0.9,0.3,0.9,0,0.569,1,1.4,1.7,0.3,0.2,2,9.7,0,0
0.036464213,6,1,1.6,24,0,64,0.8,1,0.871,0.3,1.1,0,0.562,0,1.5,2.3,0.3,0.1,0.8,10.3,0.1,0
0.026203636,7.7,1,1.7,20,0,55,1,1,0.822,0.7,1.1,0.1,0.515,0,1.8,1.2,0.3,0.3,2.2,10.3,0.3,0
0.038361801,12.3,1,1.5,22,0,74,1.5,1,0.719,0.8,1.7,0.2,0.603,0,2.4,3.7,1.6,0.6,3.3,14.7,0.6,0
0.084952301,15.2,0,3.1,23,0,81,1.9,1,0.754,1,2.8,0.2,0.576,0,3.4,5.8,2.4,0.5,2.3,17.3,0.5,0
0.038465922,2.1,0,1.6,27,0,38,0.5,1,0.684,0.1,0.4,0.3,0.528,0,1,0.6,-0.1,0.8,9.4,6.1,2,0
0.039141414,5.3,0,2.4,28,0,51,0.6,1,0.683,0.5,0.8,0.5,0.47,0,1.2,1,-0.5,1.2,8.3,7.9,2.2,0
0.037639974,4.4,0,2.4,29,0,73,0.8,1,0.681,0.4,0.6,0.3,0.523,0,1.5,1.7,-0.5,1.2,9.3,6.8,1.8,0
0.053927737,2.2,0,1.5,30,0,44,0.7,1,0.828,0.2,0.3,0.5,0.528,0,0.7,0.2,-0.4,0.7,8.8,5.1,4.3,0
0.014078954,0.9,0,1,31,0,38,0.4,1,0.786,0.1,0.2,0.1,0.342,0,0.4,-0.3,-0.5,0.6,10.4,4.6,1.3,0
0.194514087,11.7,0,5.5,26,0,23,2.6,0,0.602,0.3,1.3,1,0.48,0,5.3,0.3,-0.4,3.4,12.8,7.6,2.6,0
0.158715235,6.5,0,4.2,28,0,81,1.6,0,0.541,0.3,0.4,0.8,0.527,0,3,1.1,-1,1.9,10.8,2.9,3.1,0
0.071903649,1.8,0,2.3,29,0,31,1,0,0.455,0,0.2,0.3,0.377,0,1.4,-0.6,-0.6,0.6,7.7,3.7,2.7,0
0.019458725,2.9,0,2.5,30,0,55,0.6,0,0.483,0.2,0.4,0.5,0.505,0,1.1,1.3,-0.4,1.5,13.7,4.6,2.9,0
0.035430271,15.4,1,3.4,26,0,40,3.4,1,0.744,2,6.4,0.3,0.518,1,4.1,2.8,1.7,0.7,2.4,39.3,0.7,0
0.109090909,9.3,0,2.3,27,0,42,2.6,1,0.637,1.2,5,0.1,0.458,1,2.2,0.7,0.1,0.8,3.7,33.3,0.4,0
0.110096923,12.8,0,2.5,28,0,72,2.8,1,0.72,1.6,6.9,0.3,0.465,1,3.3,2.8,1.6,0.8,3,38.5,0.8,0
0.113248247,11.9,0,3,29,0,39,3.3,1,0.72,1.7,8.4,0.3,0.458,1,2.6,0.8,0.1,0.6,2,38.8,0.6,0
0.131297014,17.7,0,2.4,24,0,70,2.1,1,0.843,1.3,4.3,0.3,0.521,0,3.1,4.2,2.1,0.5,1.4,19.2,0.5,0
0.130909091,14.3,0,2.7,25,0,79,2.2,1,0.826,1.1,3.8,0.2,0.544,0,4.5,4.5,1.6,0.5,1.7,20.9,0.5,0
0.135503905,17.6,0,2.5,26,0,59,2.7,1,0.838,1,4.4,0.1,0.517,0,4.6,3.1,0.8,0.7,2.4,20.9,0.3,0
0.142369225,20.6,0,2.1,27,0,80,2.4,1,0.864,1,5,0.2,0.528,0,4.8,5,1.9,0.5,1.3,22,0.4,0
0.147239264,19.7,0,2.6,28,0,65,2.3,1,0.872,0.9,4.4,0.2,0.545,1,5.3,3.3,0.5,0.4,1,18.1,0.4,0
0.007678645,8.5,0,5,27,0,78,0.7,1,0.741,1,1.2,1.4,0.54,0,1.1,5.7,2.2,1.2,5,6.2,4,0
0.012125375,7.2,0,3.8,28,0,80,0.5,1,0.85,1.1,1.2,0.8,0.567,0,1,4.9,1.9,0.7,3.3,7,2.3,0
0.025214497,8.7,1,1.8,22,0,79,1.5,1,0.682,1,3,0,0.51,1,1.4,2.5,0.5,0.7,3.7,24.8,0.1,0
0.024024242,14.6,1,2.3,23,0,62,2.4,1,0.779,1.1,4.9,0.1,0.567,1,2.9,4.9,1.8,0.6,2.8,31.5,0.4,0
0.023941282,13,1,2.4,24,0,77,2.4,1,0.828,0.9,4.3,0.1,0.514,1,2.9,4,0.8,0.6,2.7,25,0.2,0
0.035261711,10.9,1,3.1,25,0,69,2,1,0.828,0.9,5.6,0.1,0.564,1,2.2,5.6,1.6,0.4,1.7,31.1,0.1,0
0.131220177,16.7,0,3,26,0,42,2,1,0.887,1.2,5.4,0.1,0.612,1,2.3,6,2.3,0.5,1.8,32.1,0.2,0
0.014133713,4.9,1,1.8,24,0,75,0.6,1,0.855,0.4,0.8,0.4,0.537,0,0.8,2.5,0.6,0.5,3.6,7.4,1.6,0
0.048484848,9.3,0,2.8,25,0,75,0.5,1,0.851,0.5,0.8,0.7,0.551,0,1.6,4,0.9,0.6,2.8,4.5,1.9,0
0.068336742,4.2,0,1.3,28,0,40,0.3,1,0.839,0.3,0.5,0.4,0.52,0,0.8,0.9,-0.1,0.3,2.3,4.7,1.8,0
0.123289264,8.1,0,3.5,28,0,50,1.4,1,0.865,1,1.8,0.5,0.5,0,2.2,2.3,0.5,0.9,3.9,10.3,1.3,0
0.1192,7.2,0,4.3,29,0,67,0.9,1,0.787,0.8,1.3,0.3,0.572,0,0.9,4.2,1,0.5,2.1,6.8,0.8,0
0.057630775,7.4,0,3.9,31,0,74,0.9,1,0.809,1,1.5,0.3,0.587,0,1.6,6.2,2.1,0.4,2.1,9.5,0.9,1
0.095177232,8.9,0,4.3,32,0,75,1.1,1,0.822,0.8,1.1,0.3,0.568,0,1.9,4.2,0.6,0.5,2.2,6,0.8,0
0.012703491,1.6,0,1.3,25,0,53,0.3,1,0.759,0.3,0.3,0.3,0.449,0,0.5,0.7,0.1,0.7,11.6,7,3.5,1
0.01408093,5.1,0,2.6,27,0,62,0.6,1,0.859,0.4,0.3,0.5,0.615,0,1.3,3,0.3,1.4,11.7,2.9,2.3,1
0.01584331,6.4,0,1.1,25,0,32,1.4,1,0.739,0.5,2.4,0,0.457,1,0.7,0.2,0,0.4,3,31.2,0.2,0
0.018085818,4.8,0,0.9,26,0,57,1.1,1,0.81,0.4,1.6,0,0.455,1,0.4,-0.1,-0.1,0.1,1.4,24.8,0.2,0
0.018819987,9.2,0,2,27,0,82,1.5,1,0.852,0.6,2.5,0,0.504,1,1.5,2,0.5,0.2,1.3,20.4,0.2,0
0.032895919,8.1,0,1.3,28,0,80,1.2,1,0.877,0.6,2.4,0.1,0.468,0,1,1.1,-0.3,0.3,2,20.4,0.3,0
0.020438612,5.8,1,2.3,22,0,73,0.7,1,0.737,0.8,1.1,0.1,0.528,0,1.6,2.9,0.4,1.7,10,9.3,0.5,1
0.020830266,5.5,1,1.8,23,0,68,0.6,1,0.676,0.8,0.8,0.1,0.562,0,1.5,2.7,0.7,1.2,8.7,7.1,0.5,0
0.041807158,6.8,1,2.9,23,0,77,1.5,1,0.584,0.9,2,0.5,0.513,0,2.2,2.6,0.2,2,8.2,11.6,1.3,0
0.049168162,6.4,1,2.8,24,0,77,1.3,1,0.589,0.8,1.9,0.6,0.5,0,2.2,3.1,0.6,2.1,9.5,11.6,2,1
0.098146231,4.1,0,2.3,25,0,55,1.1,1,0.456,0.8,1.2,0.5,0.473,0,1.2,1.2,0.2,2,10.2,7.9,1.8,0
0.101243933,3.7,0,1.7,26,0,73,0.9,1,0.527,0.5,0.9,0.3,0.433,0,1.3,0.1,-0.7,1.6,9.8,7.5,1.3,0
0.103091343,5.3,0,1.8,27,0,56,1.2,1,0.611,0.8,1.4,0.6,0.473,0,1.6,1.2,-0.2,2.3,10.4,8.7,1.8,0
0.021386667,6.7,1,1.8,22,0,79,1.3,1,0.8,0.5,2.8,0,0.528,0,2,1.2,-0.4,0.2,1.3,23.2,0.1,0
0.021416392,12,1,2.4,23,0,79,2.4,1,0.871,1.1,5.3,0.1,0.571,1,3.5,4.8,0.9,0.2,0.8,26.2,0.3,0
0.021883876,9.9,1,2.5,24,0,82,2.2,1,0.867,0.7,3.8,0,0.558,0,3,3.2,0.5,0.4,1.6,22.7,0,0
0.034127863,13.1,1,2.8,25,0,82,2.2,1,0.852,1.1,4.1,0.2,0.554,0,3.2,4.1,0.4,0.5,1.8,18.6,0.5,0
0.049415602,2.5,0,1.2,28,0,82,0.5,1,0.651,0.2,0.7,0.1,0.494,0,1,1.3,-0.2,0.9,9.5,9.5,0.7,0
0.042243394,1.7,0,1.1,29,0,70,0.3,1,0.622,0.1,0.5,0.1,0.515,0,1.1,1,-0.3,0.6,7,6.8,0.7,0
0.035349387,1.5,0,0.7,30,0,26,0.3,1,0.727,0.1,0.3,0,0.502,0,0.4,0.2,-0.2,0.8,11.9,4.9,0.4,0
0.042852063,10.2,0,3.4,23,0,54,1.1,1,0.839,0.9,1.7,0.2,0.475,0,2.2,1.7,-0.2,0.8,2.9,9.3,0.4,0
0.040627879,9.3,0,2.7,24,0,21,1,1,0.833,0.8,1.3,0,0.499,0,1.4,0.7,0.1,0.9,4.2,8.7,0.2,0
0.048256836,7.2,0,2.1,25,0,81,0.7,1,0.845,0.6,1,0.2,0.502,0,1,1.5,-0.3,0.5,2.9,7.7,0.6,0
0.032549421,8.7,0,3.2,27,0,74,0.7,1,0.692,0.7,0.7,0.1,0.537,0,0.7,2.1,-0.1,0.4,1.7,4.9,0.3,0
0.043033143,6.4,1,4.2,26,0,80,1.1,1,0.656,0.9,1.3,0.9,0.471,0,2.6,3.9,-0.6,1.9,7.1,6.7,2.3,0
0.109155924,2.1,0,2.8,28,0,80,0.9,1,0.465,0.5,0.6,0.5,0.408,0,1.6,0.6,-1.8,1.1,5.8,3.5,1.6,1
0.105657805,1.8,0,1.4,30,0,31,0.4,1,0.464,0.3,0.4,0.4,0.346,0,0.9,-0.2,-0.6,0.9,7.5,3.7,2.4,0
0.031912469,9.5,0,2.5,26,0,74,1.4,1,0.785,1.3,5,0.2,0.534,1,2.7,4.8,1.5,0.2,1,32,0.6,0
0.031111111,3.3,0,0.9,27,0,66,0.7,1,0.661,0.5,1.1,0.1,0.444,1,0.8,0.1,-0.6,0.2,1.7,13.4,0.4,0
0.004566482,6.9,0,2.3,28,0,36,1.1,1,0.894,1.2,2.9,0,0.509,1,1.3,1.5,0.2,0.4,2,19.8,0.1,0
0.041344598,2.9,0,0.9,29,0,57,0.5,1,0.844,0.5,1.5,0.1,0.413,1,0.8,0.4,-0.2,0.1,1,19.3,0.4,0
0.042331288,2,0,0.8,30,0,39,0.6,1,0.783,0.3,1.2,0.1,0.375,1,0.6,-0.3,-0.3,0.3,4.2,20.9,0.9,0
0.014133713,8.5,1,1.6,23,0,81,0.6,1,0.824,0.5,0.8,0.1,0.486,0,1,1.3,-0.1,0.4,2.3,7.3,0.3,0
0.022222222,4.1,0,1.2,24,0,51,0.4,1,0.848,0.1,0.7,0.1,0.54,0,0.6,1.2,-0.1,0.2,2.2,8.6,0.3,0
0.022358144,10.9,0,2.3,25,0,67,1,1,0.892,0.6,1.2,0,0.613,0,1.1,4.2,0.7,0.4,1.8,7.9,0.1,0
0.098576687,8.2,0,1.7,27,0,80,0.9,1,0.81,0.3,1.3,0,0.525,0,0.5,0.8,-0.6,0.3,1.7,9.1,0.1,0
0.018295758,2.3,1,0.6,22,0,26,0.4,1,0.333,0.2,0.1,0.2,0.414,0,1.6,-0.2,-0.3,0.5,8.9,3.1,2.3,1
0.018320128,5,1,1.5,23,0,67,0.8,1,0.526,0.4,0.2,0.9,0.518,0,2,1.8,0,1.3,11.1,2.5,4.9,0
0.031996796,5.8,1,2,25,0,78,0.6,1,0.532,0.3,0.3,0.8,0.58,0,2,4.1,0.5,2.2,14,2.8,3.5,0
0.179573495,23.2,0,4.4,25,1,75,2.2,1,0.673,1.3,3.1,0.5,0.538,0,5.5,7.3,3.7,1.4,4,15.6,1,0
0.188199849,16,0,3.7,26,1,51,1.6,1,0.657,1.1,3.4,0.6,0.512,0,2.7,3,1.2,1.4,4.6,16,1.4,0
0.199732339,21.8,0,4.4,27,1,82,2,1,0.752,1.4,3.1,0.7,0.554,0,4,7.4,4,1,2.9,15.2,1.4,0
0.208285975,16.8,0,3.4,28,1,72,1.3,1,0.769,1.1,2,0.4,0.571,0,2.8,5.8,2,1.1,3.9,9.8,0.9,0
0.170959654,12.4,0,1.9,27,0,80,1.8,1,0.844,1.4,5.4,0.2,0.606,1,2.2,8.5,3.2,0.5,1.8,28.8,0.5,0
0.134680141,17.1,0,1.6,28,0,80,1.7,1,0.8,1.3,3.8,0.3,0.575,1,2.6,9.6,3.7,0.4,1.4,19.6,0.7,0
0.159949667,15.5,0,2.2,30,0,82,1.1,1,0.857,1.1,3.2,0.2,0.574,0,2.7,8.6,3.3,0.4,1.4,17.5,0.5,0
0.156714383,19.6,0,1.9,31,0,74,1.6,1,0.88,1.3,3.4,0.3,0.571,0,3,7.3,3.1,0.5,1.8,17.6,0.6,0
0.032274029,11.1,1,4.5,22,0,82,1.8,1,0.692,0.6,1.1,0.7,0.54,0,3.5,2.7,-1.3,2.9,11.8,6.8,1.9,1
0.023725971,6.5,1,2.3,21,0,75,0.8,1,0.66,0.4,0.3,1,0.534,0,2.2,2,-0.3,1.6,12,3.4,5.4,0
0.004166036,1.2,0,0.1,25,0,10,0.1,1,0,0.1,0,0,0.5,0,0,0,0,0.1,6.2,0,0,0
0.101010101,5.9,0,5.6,29,0,63,1,1,0.604,0.7,0.8,0.4,0.581,0,2.5,5.7,0.8,3.6,16.9,5.1,1.2,0
0.103509928,4.3,0,4.7,30,0,75,0.9,1,0.639,0.8,0.8,0.5,0.513,0,1.6,4.5,0.5,3.4,16.5,5,1.6,0
0.098867518,6.4,0,5.2,31,0,77,0.8,1,0.593,0.7,1.7,0.4,0.568,0,1.9,6.5,1.2,3.4,14.9,10.1,1.3,0
0.054973935,10.5,1,3.5,21,0,80,2,1,0.744,0.6,1.5,0.6,0.491,0,3,0.2,-1.2,1.3,4.9,8.2,1.6,0
0.056026585,16.5,1,5.1,22,0,78,2.2,1,0.788,1,2,0.4,0.536,0,3.9,4.2,0.6,1.5,4.7,9.1,0.8,1
0.032351037,6.5,0,2,25,0,71,1,0,0.763,0.6,1.5,0.1,0.518,0,2.4,1.7,-0.1,0.4,2.3,12,0.3,0
0.043982101,4.3,0,1.5,26,0,58,0.7,0,0.747,0.6,1.1,0,0.482,0,1.5,0.8,0,0.4,3,11,0.1,0
0.039118609,6.7,1,4.5,23,0,80,1,1,0.676,0.6,1.3,1.4,0.594,0,2.3,6.4,1.5,3.1,14.5,8.1,4.1,0
0.040952965,4.7,1,1.2,22,0,59,0.9,0,0.699,0.3,0.7,0.5,0.494,0,1.4,0.4,-0.3,0.7,6.9,9.5,3.4,0
0.053771461,17.1,1,3.7,23,0,82,1.8,1,0.75,1,3.5,0.3,0.556,0,2.2,7.6,2.4,1.5,4.2,13.2,0.5,0
0.242424242,20.2,0,2.9,24,0,82,3.3,1,0.791,1.3,6.5,0.4,0.537,0,4,6,2.5,1.2,3.4,29.1,0.7,0
0.239845469,25,0,3.3,25,0,57,3.1,1,0.748,1.1,4.4,0.2,0.558,0,5.5,5.1,2.7,0.9,2.7,21.8,0.4,0
0.242465882,21.7,0,3.5,26,0,82,2.7,1,0.834,1,5.8,0.2,0.535,0,4.6,7,2.7,1,2.9,25.5,0.4,0
0.24254545,21.4,0,3.6,27,0,79,2.5,1,0.826,1.1,5.8,0.2,0.534,0,4.6,7.6,3.1,0.8,2.4,26.4,0.5,0
0.012125375,2.2,1,1.7,26,0,65,0.6,0,0.652,0.3,0.4,1.4,0.521,0,0.7,1.7,-0.2,1.4,10.1,3.7,7.2,0
0.031515152,6.1,0,4.4,26,0,56,1.4,1,0.532,0.4,0.8,2.3,0.561,0,2.8,2.3,0.5,2.6,12.4,5,7.1,0
0.098146231,2,0,2.5,27,0,43,0.9,1,0.37,0.2,0.3,1.6,0.467,0,0.6,0.3,-0.3,1.4,10.3,2.6,7.6,0
0.103587543,4.8,0,5.9,28,0,77,1.2,1,0.68,0.2,0.4,1.2,0.611,0,1.6,4.3,0.1,2.5,12.7,2.3,4,0
0.107534935,5.5,0,6.3,29,0,82,1,1,0.663,0.4,0.3,1.2,0.652,0,2.1,6.6,1.4,2.5,12.8,2,3.9,0
0.013914451,0.7,1,0.3,25,0,3,0,1,0,0,0.3,0,0.5,0,0,0,0,0,0,28.7,0,1
0.028048485,6.7,0,2.3,23,0,80,1.2,1,0.812,0.5,0.8,0.2,0.564,0,1.7,1.3,-0.7,0.7,4.2,6,0.6,0
0.028087701,6.4,0,2.4,24,0,79,0.6,1,0.84,0.4,0.6,0.1,0.564,0,1.7,3,0,0.7,4.9,5.4,0.2,0
0.041737969,7.7,0,2.5,26,0,78,0.9,1,0.825,0.4,0.6,0.2,0.542,0,2.1,2.2,-0.6,1.2,7.3,5,0.6,0
0.018921212,5.2,1,2.8,20,0,68,0.9,0,0.627,0.4,0.2,0.8,0.53,0,1.1,1,-0.9,1.6,10.1,1.8,3.1,0
0.018947963,6.2,1,3,21,0,81,1,0,0.649,0.5,0.6,0.6,0.532,0,1,1.7,-0.6,1.1,7.2,4.8,2.4,0
0.019362215,6,1,3.8,22,0,72,1,0,0.736,0.5,0.4,0.6,0.453,0,1.2,0.4,-1,1.4,8.2,3.8,2.3,0
0.033058845,3.3,1,2.4,23,0,49,0.6,0,0.552,0.4,0.3,0.3,0.429,0,0.6,0.2,-0.5,0.9,8.7,4.5,2,0
0.013173991,3.3,0,0.6,24,0,47,0.3,1,0.789,0.4,0.7,0,0.468,1,0.4,0.6,0.1,0.2,2.7,15.1,0,0
0.021100524,4.1,1,1.9,25,0,58,0.9,1,0.729,0.7,2,0.2,0.511,0,0.8,1.4,0.2,0.2,1.3,17.5,1,0
0.033717192,7.5,1,2.1,26,0,82,1.5,1,0.775,0.9,2.7,0.2,0.508,0,2.4,1.7,-0.3,0.6,2.7,16.7,0.5,0
0.086980232,18.3,0,3.5,29,0,79,2.1,1,0.83,1.1,3.2,0.3,0.58,0,4.4,5.6,1.7,0.7,2.3,14.5,0.6,0
0.017674226,4.4,1,1.3,20,0,72,1,1,0.711,0.6,1.9,0.1,0.515,1,0.5,0.9,0.1,0.3,2.4,19,0.5,0
0.018147762,9.1,1,1.8,21,0,82,1.3,1,0.679,0.9,2.7,0.1,0.563,1,1,3.9,1.4,0.5,2.7,20.5,0.2,0
0.018404908,6.4,1,1.5,22,0,65,1.3,1,0.584,0.9,2.4,0.2,0.466,1,1.2,0.8,-0.2,0.3,2.1,18.6,0.6,0
0.044242424,5.5,0,1.7,24,0,64,1.6,0,0.848,0.7,4.5,0.1,0.495,0,1.4,0.9,-0.3,0.5,2.4,29.1,0.2,0
